Codice,Location,Provincia,Regione,data,scontrini,lordototale,giorno,mese,year,stagione,festività,festivo_ferriale,Covid,colore,scontrino_medio
R000,Montebello,Pavia,Lombardia,2019-08-04,946,22071.77,Sunday,August,2019,Summer,No,Festivo,Pre-Covid19,Pre-Covid19,23.33
R000,Montebello,Pavia,Lombardia,2019-08-05,633,14083.2,Monday,August,2019,Summer,No,Feriale,Pre-Covid19,Pre-Covid19,22.25
R000,Montebello,Pavia,Lombardia,2019-08-06,600,13088.66,Tuesday,August,2019,Summer,No,Feriale,Pre-Covid19,Pre-Covid19,21.81
R000,Montebello,Pavia,Lombardia,2019-08-07,628,14318.86,Wednesday,August,2019,Summer,No,Feriale,Pre-Covid19,Pre-Covid19,22.8
R000,Montebello,Pavia,Lombardia,2019-08-08,670,16181.86,Thursday,August,2019,Summer,No,Feriale,Pre-Covid19,Pre-Covid19,24.15
R000,Montebello,Pavia,Lombardia,2019-08-09,675,15403.47,Friday,August,2019,Summer,No,Feriale,Pre-Covid19,Pre-Covid19,22.82
R000,Montebello,Pavia,Lombardia,2019-08-10,990,23288.96,Saturday,August,2019,Summer,No,Festivo,Pre-Covid19,Pre-Covid19,23.52
R000,Montebello,Pavia,Lombardia,2019-08-11,882,21381.46,Sunday,August,2019,Summer,No,Festivo,Pre-Covid19,Pre-Covid19,24.24
R000,Montebello,Pavia,Lombardia,2019-08-12,648,17093.84,Monday,August,2019,Summer,No,Feriale,Pre-Covid19,Pre-Covid19,26.38
R000,Montebello,Pavia,Lombardia,2019-08-13,669,15962.02,Tuesday,August,2019,Summer,No,Feriale,Pre-Covid19,Pre-Covid19,23.86
R000,Montebello,Pavia,Lombardia,2019-08-14,667,16276.17,Wednesday,August,2019,Summer,No,Feriale,Pre-Covid19,Pre-Covid19,24.4
R000,Montebello,Pavia,Lombardia,2019-08-15,254,6742.3,Thursday,August,2019,Summer,Ferragosto,Festivo,Pre-Covid19,Pre-Covid19,26.54
R000,Montebello,Pavia,Lombardia,2019-08-16,668,17024.39,Friday,August,2019,Summer,No,Feriale,Pre-Covid19,Pre-Covid19,25.49
R000,Montebello,Pavia,Lombardia,2019-08-17,973,22139.38,Saturday,August,2019,Summer,No,Festivo,Pre-Covid19,Pre-Covid19,22.75
R000,Montebello,Pavia,Lombardia,2019-08-18,843,21294.55,Sunday,August,2019,Summer,No,Festivo,Pre-Covid19,Pre-Covid19,25.26
R000,Montebello,Pavia,Lombardia,2019-08-19,683,15347.02,Monday,August,2019,Summer,No,Feriale,Pre-Covid19,Pre-Covid19,22.47
R000,Montebello,Pavia,Lombardia,2019-08-20,591,14091.98,Tuesday,August,2019,Summer,No,Feriale,Pre-Covid19,Pre-Covid19,23.84
R000,Montebello,Pavia,Lombardia,2019-08-21,700,18677.3,Wednesday,August,2019,Summer,No,Feriale,Pre-Covid19,Pre-Covid19,26.68
R000,Montebello,Pavia,Lombardia,2019-08-22,679,16597.6,Thursday,August,2019,Summer,No,Feriale,Pre-Covid19,Pre-Covid19,24.44
R000,Montebello,Pavia,Lombardia,2019-08-23,826,19802.42,Friday,August,2019,Summer,No,Feriale,Pre-Covid19,Pre-Covid19,23.97
R000,Montebello,Pavia,Lombardia,2019-08-24,1218,30396.98,Saturday,August,2019,Summer,No,Festivo,Pre-Covid19,Pre-Covid19,24.96
R000,Montebello,Pavia,Lombardia,2019-08-25,1012,25824.02,Sunday,August,2019,Summer,No,Festivo,Pre-Covid19,Pre-Covid19,25.52
R000,Montebello,Pavia,Lombardia,2019-08-26,596,13642.05,Monday,August,2019,Summer,No,Feriale,Pre-Covid19,Pre-Covid19,22.89
R000,Montebello,Pavia,Lombardia,2019-08-27,600,14214.5,Tuesday,August,2019,Summer,No,Feriale,Pre-Covid19,Pre-Covid19,23.69
R000,Montebello,Pavia,Lombardia,2019-08-28,833,20048.55,Wednesday,August,2019,Summer,No,Feriale,Pre-Covid19,Pre-Covid19,24.07
R000,Montebello,Pavia,Lombardia,2019-08-29,691,16833.02,Thursday,August,2019,Summer,No,Feriale,Pre-Covid19,Pre-Covid19,24.36
R000,Montebello,Pavia,Lombardia,2019-08-30,844,18780.12,Friday,August,2019,Summer,No,Feriale,Pre-Covid19,Pre-Covid19,22.25
R000,Montebello,Pavia,Lombardia,2019-08-31,949,27565.95,Saturday,August,2019,Summer,No,Festivo,Pre-Covid19,Pre-Covid19,29.05
R000,Montebello,Pavia,Lombardia,2019-09-01,1128,28461.73,Sunday,September,2019,Summer,No,Festivo,Pre-Covid19,Pre-Covid19,25.23
R000,Montebello,Pavia,Lombardia,2019-09-02,600,14875.38,Monday,September,2019,Summer,No,Feriale,Pre-Covid19,Pre-Covid19,24.79
R000,Montebello,Pavia,Lombardia,2019-09-03,681,15403.12,Tuesday,September,2019,Summer,No,Feriale,Pre-Covid19,Pre-Covid19,22.62
R000,Montebello,Pavia,Lombardia,2019-09-04,732,17115.27,Wednesday,September,2019,Summer,No,Feriale,Pre-Covid19,Pre-Covid19,23.38
R000,Montebello,Pavia,Lombardia,2019-09-05,773,18257.02,Thursday,September,2019,Summer,No,Feriale,Pre-Covid19,Pre-Covid19,23.62
R000,Montebello,Pavia,Lombardia,2019-09-06,1047,24001.49,Friday,September,2019,Summer,No,Feriale,Pre-Covid19,Pre-Covid19,22.92
R000,Montebello,Pavia,Lombardia,2019-09-07,1273,30160.19,Saturday,September,2019,Summer,No,Festivo,Pre-Covid19,Pre-Covid19,23.69
R000,Montebello,Pavia,Lombardia,2019-09-08,1092,29441.66,Sunday,September,2019,Summer,No,Festivo,Pre-Covid19,Pre-Covid19,26.96
R000,Montebello,Pavia,Lombardia,2019-09-09,716,17331.68,Monday,September,2019,Summer,No,Feriale,Pre-Covid19,Pre-Covid19,24.21
R000,Montebello,Pavia,Lombardia,2019-09-10,687,17412.84,Tuesday,September,2019,Summer,No,Feriale,Pre-Covid19,Pre-Covid19,25.35
R000,Montebello,Pavia,Lombardia,2019-09-11,670,15599.87,Wednesday,September,2019,Summer,No,Feriale,Pre-Covid19,Pre-Covid19,23.28
R000,Montebello,Pavia,Lombardia,2019-09-12,608,14949.5,Thursday,September,2019,Summer,No,Feriale,Pre-Covid19,Pre-Covid19,24.59
R000,Montebello,Pavia,Lombardia,2019-09-13,878,20890.17,Friday,September,2019,Summer,No,Feriale,Pre-Covid19,Pre-Covid19,23.79
R000,Montebello,Pavia,Lombardia,2019-09-14,1230,31959.82,Saturday,September,2019,Summer,No,Festivo,Pre-Covid19,Pre-Covid19,25.98
R000,Montebello,Pavia,Lombardia,2019-09-15,1104,28013.39,Sunday,September,2019,Summer,No,Festivo,Pre-Covid19,Pre-Covid19,25.37
R000,Montebello,Pavia,Lombardia,2019-09-16,492,11604.92,Monday,September,2019,Summer,No,Feriale,Pre-Covid19,Pre-Covid19,23.59
R000,Montebello,Pavia,Lombardia,2019-09-17,580,12441.03,Tuesday,September,2019,Summer,No,Feriale,Pre-Covid19,Pre-Covid19,21.45
R000,Montebello,Pavia,Lombardia,2019-09-18,610,13926.03,Wednesday,September,2019,Summer,No,Feriale,Pre-Covid19,Pre-Covid19,22.83
R000,Montebello,Pavia,Lombardia,2019-09-19,728,15620.61,Thursday,September,2019,Summer,No,Feriale,Pre-Covid19,Pre-Covid19,21.46
R000,Montebello,Pavia,Lombardia,2019-09-20,864,20720.72,Friday,September,2019,Summer,No,Feriale,Pre-Covid19,Pre-Covid19,23.98
R000,Montebello,Pavia,Lombardia,2019-09-21,1202,30440.42,Saturday,September,2019,Summer,No,Festivo,Pre-Covid19,Pre-Covid19,25.32
R000,Montebello,Pavia,Lombardia,2019-09-22,1037,27497.5,Sunday,September,2019,Autumn,No,Festivo,Pre-Covid19,Pre-Covid19,26.52
R000,Montebello,Pavia,Lombardia,2019-09-23,484,11325.29,Monday,September,2019,Autumn,No,Feriale,Pre-Covid19,Pre-Covid19,23.4
R000,Montebello,Pavia,Lombardia,2019-09-24,473,11534.67,Tuesday,September,2019,Autumn,No,Feriale,Pre-Covid19,Pre-Covid19,24.39
R000,Montebello,Pavia,Lombardia,2019-09-25,494,11874.2,Wednesday,September,2019,Autumn,No,Feriale,Pre-Covid19,Pre-Covid19,24.04
R000,Montebello,Pavia,Lombardia,2019-09-26,493,11429.96,Thursday,September,2019,Autumn,No,Feriale,Pre-Covid19,Pre-Covid19,23.18
R000,Montebello,Pavia,Lombardia,2019-09-27,806,19230.4,Friday,September,2019,Autumn,No,Feriale,Pre-Covid19,Pre-Covid19,23.86
R000,Montebello,Pavia,Lombardia,2019-09-28,1186,30413.75,Saturday,September,2019,Autumn,No,Festivo,Pre-Covid19,Pre-Covid19,25.64
R000,Montebello,Pavia,Lombardia,2019-09-29,1071,27393.55,Sunday,September,2019,Autumn,No,Festivo,Pre-Covid19,Pre-Covid19,25.58
R000,Montebello,Pavia,Lombardia,2019-09-30,447,9755.88,Monday,September,2019,Autumn,No,Feriale,Pre-Covid19,Pre-Covid19,21.83
R000,Montebello,Pavia,Lombardia,2019-10-01,457,10822.68,Tuesday,October,2019,Autumn,No,Feriale,Pre-Covid19,Pre-Covid19,23.68
R000,Montebello,Pavia,Lombardia,2019-10-02,461,11172.17,Wednesday,October,2019,Autumn,No,Feriale,Pre-Covid19,Pre-Covid19,24.23
R000,Montebello,Pavia,Lombardia,2019-10-03,511,12162.66,Thursday,October,2019,Autumn,No,Feriale,Pre-Covid19,Pre-Covid19,23.8
R000,Montebello,Pavia,Lombardia,2019-10-04,731,17436.06,Friday,October,2019,Autumn,No,Feriale,Pre-Covid19,Pre-Covid19,23.85
R000,Montebello,Pavia,Lombardia,2019-10-05,1174,30109.97,Saturday,October,2019,Autumn,No,Festivo,Pre-Covid19,Pre-Covid19,25.65
R000,Montebello,Pavia,Lombardia,2019-10-06,1075,27519.18,Sunday,October,2019,Autumn,No,Festivo,Pre-Covid19,Pre-Covid19,25.6
R000,Montebello,Pavia,Lombardia,2019-10-07,471,11422.35,Monday,October,2019,Autumn,No,Feriale,Pre-Covid19,Pre-Covid19,24.25
R000,Montebello,Pavia,Lombardia,2019-10-08,467,12446.86,Tuesday,October,2019,Autumn,No,Feriale,Pre-Covid19,Pre-Covid19,26.65
R000,Montebello,Pavia,Lombardia,2019-10-09,520,12246.07,Wednesday,October,2019,Autumn,No,Feriale,Pre-Covid19,Pre-Covid19,23.55
R000,Montebello,Pavia,Lombardia,2019-10-10,532,11978.15,Thursday,October,2019,Autumn,No,Feriale,Pre-Covid19,Pre-Covid19,22.52
R000,Montebello,Pavia,Lombardia,2019-10-11,832,19731.63,Friday,October,2019,Autumn,No,Feriale,Pre-Covid19,Pre-Covid19,23.72
R000,Montebello,Pavia,Lombardia,2019-10-12,1312,33166.02,Saturday,October,2019,Autumn,No,Festivo,Pre-Covid19,Pre-Covid19,25.28
R000,Montebello,Pavia,Lombardia,2019-10-13,1101,29684.18,Sunday,October,2019,Autumn,No,Festivo,Pre-Covid19,Pre-Covid19,26.96
R000,Montebello,Pavia,Lombardia,2019-10-14,471,11184.89,Monday,October,2019,Autumn,No,Feriale,Pre-Covid19,Pre-Covid19,23.75
R000,Montebello,Pavia,Lombardia,2019-10-15,572,12678.77,Tuesday,October,2019,Autumn,No,Feriale,Pre-Covid19,Pre-Covid19,22.17
R000,Montebello,Pavia,Lombardia,2019-10-16,571,13827.24,Wednesday,October,2019,Autumn,No,Feriale,Pre-Covid19,Pre-Covid19,24.22
R000,Montebello,Pavia,Lombardia,2019-10-17,533,11796.33,Thursday,October,2019,Autumn,No,Feriale,Pre-Covid19,Pre-Covid19,22.13
R000,Montebello,Pavia,Lombardia,2019-10-18,843,21441.75,Friday,October,2019,Autumn,No,Feriale,Pre-Covid19,Pre-Covid19,25.44
R000,Montebello,Pavia,Lombardia,2019-10-19,1319,34750.78,Saturday,October,2019,Autumn,No,Festivo,Pre-Covid19,Pre-Covid19,26.35
R000,Montebello,Pavia,Lombardia,2019-10-20,1235,31227.85,Sunday,October,2019,Autumn,No,Festivo,Pre-Covid19,Pre-Covid19,25.29
R000,Montebello,Pavia,Lombardia,2019-10-21,398,9102.4,Monday,October,2019,Autumn,No,Feriale,Pre-Covid19,Pre-Covid19,22.87
R000,Montebello,Pavia,Lombardia,2019-10-22,546,13627.44,Tuesday,October,2019,Autumn,No,Feriale,Pre-Covid19,Pre-Covid19,24.96
R000,Montebello,Pavia,Lombardia,2019-10-23,524,12435.77,Wednesday,October,2019,Autumn,No,Feriale,Pre-Covid19,Pre-Covid19,23.73
R000,Montebello,Pavia,Lombardia,2019-10-24,524,12443.19,Thursday,October,2019,Autumn,No,Feriale,Pre-Covid19,Pre-Covid19,23.75
R000,Montebello,Pavia,Lombardia,2019-10-25,876,21012.62,Friday,October,2019,Autumn,No,Feriale,Pre-Covid19,Pre-Covid19,23.99
R000,Montebello,Pavia,Lombardia,2019-10-26,1401,36518.5,Saturday,October,2019,Autumn,No,Festivo,Pre-Covid19,Pre-Covid19,26.07
R000,Montebello,Pavia,Lombardia,2019-10-27,1153,31807.86,Sunday,October,2019,Autumn,No,Festivo,Pre-Covid19,Pre-Covid19,27.59
R000,Montebello,Pavia,Lombardia,2019-10-28,512,11726.94,Monday,October,2019,Autumn,No,Feriale,Pre-Covid19,Pre-Covid19,22.9
R000,Montebello,Pavia,Lombardia,2019-10-29,502,12652.74,Tuesday,October,2019,Autumn,No,Feriale,Pre-Covid19,Pre-Covid19,25.2
R000,Montebello,Pavia,Lombardia,2019-10-30,570,13332.82,Wednesday,October,2019,Autumn,No,Feriale,Pre-Covid19,Pre-Covid19,23.39
R000,Montebello,Pavia,Lombardia,2019-10-31,1077,28626.94,Thursday,October,2019,Autumn,No,Feriale,Pre-Covid19,Pre-Covid19,26.58
R000,Montebello,Pavia,Lombardia,2019-11-01,1027,29518.8,Friday,November,2019,Autumn,Ognissanti,Festivo,Pre-Covid19,Pre-Covid19,28.74
R000,Montebello,Pavia,Lombardia,2019-11-02,1339,36045.97,Saturday,November,2019,Autumn,No,Festivo,Pre-Covid19,Pre-Covid19,26.92
R000,Montebello,Pavia,Lombardia,2019-11-03,1209,32485.67,Sunday,November,2019,Autumn,No,Festivo,Pre-Covid19,Pre-Covid19,26.87
R000,Montebello,Pavia,Lombardia,2019-11-04,511,12073.72,Monday,November,2019,Autumn,No,Feriale,Pre-Covid19,Pre-Covid19,23.63
R000,Montebello,Pavia,Lombardia,2019-11-05,518,11728.88,Tuesday,November,2019,Autumn,No,Feriale,Pre-Covid19,Pre-Covid19,22.64
R000,Montebello,Pavia,Lombardia,2019-11-06,505,11328.23,Wednesday,November,2019,Autumn,No,Feriale,Pre-Covid19,Pre-Covid19,22.43
R000,Montebello,Pavia,Lombardia,2019-11-07,532,12494.84,Thursday,November,2019,Autumn,No,Feriale,Pre-Covid19,Pre-Covid19,23.49
R000,Montebello,Pavia,Lombardia,2019-11-08,841,20158.82,Friday,November,2019,Autumn,No,Feriale,Pre-Covid19,Pre-Covid19,23.97
R000,Montebello,Pavia,Lombardia,2019-11-09,1349,34111.23,Saturday,November,2019,Autumn,No,Festivo,Pre-Covid19,Pre-Covid19,25.29
R000,Montebello,Pavia,Lombardia,2019-11-10,1260,33340.6,Sunday,November,2019,Autumn,No,Festivo,Pre-Covid19,Pre-Covid19,26.46
R000,Montebello,Pavia,Lombardia,2019-11-11,456,10724.91,Monday,November,2019,Autumn,No,Feriale,Pre-Covid19,Pre-Covid19,23.52
R000,Montebello,Pavia,Lombardia,2019-11-12,499,12072.75,Tuesday,November,2019,Autumn,No,Feriale,Pre-Covid19,Pre-Covid19,24.19
R000,Montebello,Pavia,Lombardia,2019-11-13,531,12367.0,Wednesday,November,2019,Autumn,No,Feriale,Pre-Covid19,Pre-Covid19,23.29
R000,Montebello,Pavia,Lombardia,2019-11-14,512,11889.86,Thursday,November,2019,Autumn,No,Feriale,Pre-Covid19,Pre-Covid19,23.22
R000,Montebello,Pavia,Lombardia,2019-11-15,807,19731.57,Friday,November,2019,Autumn,No,Feriale,Pre-Covid19,Pre-Covid19,24.45
R000,Montebello,Pavia,Lombardia,2019-11-16,1274,33538.75,Saturday,November,2019,Autumn,No,Festivo,Pre-Covid19,Pre-Covid19,26.33
R000,Montebello,Pavia,Lombardia,2019-11-17,1300,35001.15,Sunday,November,2019,Autumn,No,Festivo,Pre-Covid19,Pre-Covid19,26.92
R000,Montebello,Pavia,Lombardia,2019-11-18,510,11197.58,Monday,November,2019,Autumn,No,Feriale,Pre-Covid19,Pre-Covid19,21.96
R000,Montebello,Pavia,Lombardia,2019-11-19,502,11015.73,Tuesday,November,2019,Autumn,No,Feriale,Pre-Covid19,Pre-Covid19,21.94
R000,Montebello,Pavia,Lombardia,2019-11-20,579,12324.82,Wednesday,November,2019,Autumn,No,Feriale,Pre-Covid19,Pre-Covid19,21.29
R000,Montebello,Pavia,Lombardia,2019-11-21,603,13826.86,Thursday,November,2019,Autumn,No,Feriale,Pre-Covid19,Pre-Covid19,22.93
R000,Montebello,Pavia,Lombardia,2019-11-22,864,20145.08,Friday,November,2019,Autumn,No,Feriale,Pre-Covid19,Pre-Covid19,23.32
R000,Montebello,Pavia,Lombardia,2019-11-23,1367,32847.85,Saturday,November,2019,Autumn,No,Festivo,Pre-Covid19,Pre-Covid19,24.03
R000,Montebello,Pavia,Lombardia,2019-11-24,1277,32851.44,Sunday,November,2019,Autumn,No,Festivo,Pre-Covid19,Pre-Covid19,25.73
R000,Montebello,Pavia,Lombardia,2019-11-25,494,10849.52,Monday,November,2019,Autumn,No,Feriale,Pre-Covid19,Pre-Covid19,21.96
R000,Montebello,Pavia,Lombardia,2019-11-26,473,10793.36,Tuesday,November,2019,Autumn,No,Feriale,Pre-Covid19,Pre-Covid19,22.82
R000,Montebello,Pavia,Lombardia,2019-11-27,556,13402.12,Wednesday,November,2019,Autumn,No,Feriale,Pre-Covid19,Pre-Covid19,24.1
R000,Montebello,Pavia,Lombardia,2019-11-28,534,13230.4,Thursday,November,2019,Autumn,No,Feriale,Pre-Covid19,Pre-Covid19,24.78
R000,Montebello,Pavia,Lombardia,2019-11-29,948,24273.19,Friday,November,2019,Autumn,No,Feriale,Pre-Covid19,Pre-Covid19,25.6
R000,Montebello,Pavia,Lombardia,2019-11-30,412,37083.74,Saturday,November,2019,Autumn,No,Festivo,Pre-Covid19,Pre-Covid19,90.01
R000,Montebello,Pavia,Lombardia,2019-12-01,1258,35720.89,Sunday,December,2019,Autumn,No,Festivo,Pre-Covid19,Pre-Covid19,28.39
R000,Montebello,Pavia,Lombardia,2019-12-02,542,13269.66,Monday,December,2019,Autumn,No,Feriale,Pre-Covid19,Pre-Covid19,24.48
R000,Montebello,Pavia,Lombardia,2019-12-03,527,11641.16,Tuesday,December,2019,Autumn,No,Feriale,Pre-Covid19,Pre-Covid19,22.09
R000,Montebello,Pavia,Lombardia,2019-12-04,568,13736.39,Wednesday,December,2019,Autumn,No,Feriale,Pre-Covid19,Pre-Covid19,24.18
R000,Montebello,Pavia,Lombardia,2019-12-05,550,13436.9,Thursday,December,2019,Autumn,No,Feriale,Pre-Covid19,Pre-Covid19,24.43
R000,Montebello,Pavia,Lombardia,2019-12-06,859,21355.79,Friday,December,2019,Autumn,No,Feriale,Pre-Covid19,Pre-Covid19,24.86
R000,Montebello,Pavia,Lombardia,2019-12-07,1250,31386.61,Saturday,December,2019,Autumn,No,Festivo,Pre-Covid19,Pre-Covid19,25.11
R000,Montebello,Pavia,Lombardia,2019-12-08,1297,34181.87,Sunday,December,2019,Autumn,Immacolata,Festivo,Pre-Covid19,Pre-Covid19,26.35
R000,Montebello,Pavia,Lombardia,2019-12-09,597,15152.35,Monday,December,2019,Autumn,No,Feriale,Pre-Covid19,Pre-Covid19,25.38
R000,Montebello,Pavia,Lombardia,2019-12-10,703,14836.01,Tuesday,December,2019,Autumn,No,Feriale,Pre-Covid19,Pre-Covid19,21.1
R000,Montebello,Pavia,Lombardia,2019-12-11,620,16941.74,Wednesday,December,2019,Autumn,No,Feriale,Pre-Covid19,Pre-Covid19,27.33
R000,Montebello,Pavia,Lombardia,2019-12-12,702,14425.07,Thursday,December,2019,Autumn,No,Feriale,Pre-Covid19,Pre-Covid19,20.55
R000,Montebello,Pavia,Lombardia,2019-12-13,850,21974.06,Friday,December,2019,Autumn,No,Feriale,Pre-Covid19,Pre-Covid19,25.85
R000,Montebello,Pavia,Lombardia,2019-12-14,1457,38229.57,Saturday,December,2019,Autumn,No,Festivo,Pre-Covid19,Pre-Covid19,26.24
R000,Montebello,Pavia,Lombardia,2019-12-15,1260,35872.09,Sunday,December,2019,Autumn,No,Festivo,Pre-Covid19,Pre-Covid19,28.47
R000,Montebello,Pavia,Lombardia,2019-12-16,577,13541.45,Monday,December,2019,Autumn,No,Feriale,Pre-Covid19,Pre-Covid19,23.47
R000,Montebello,Pavia,Lombardia,2019-12-17,620,14620.36,Tuesday,December,2019,Autumn,No,Feriale,Pre-Covid19,Pre-Covid19,23.58
R000,Montebello,Pavia,Lombardia,2019-12-18,674,17453.8,Wednesday,December,2019,Autumn,No,Feriale,Pre-Covid19,Pre-Covid19,25.9
R000,Montebello,Pavia,Lombardia,2019-12-19,808,18992.83,Thursday,December,2019,Autumn,No,Feriale,Pre-Covid19,Pre-Covid19,23.51
R000,Montebello,Pavia,Lombardia,2019-12-20,1005,25647.35,Friday,December,2019,Autumn,No,Feriale,Pre-Covid19,Pre-Covid19,25.52
R000,Montebello,Pavia,Lombardia,2019-12-21,1611,41895.55,Saturday,December,2019,Winter,No,Festivo,Pre-Covid19,Pre-Covid19,26.01
R000,Montebello,Pavia,Lombardia,2019-12-22,1496,41670.58,Sunday,December,2019,Winter,No,Festivo,Pre-Covid19,Pre-Covid19,27.85
R000,Montebello,Pavia,Lombardia,2019-12-23,951,24459.79,Monday,December,2019,Winter,No,Feriale,Pre-Covid19,Pre-Covid19,25.72
R000,Montebello,Pavia,Lombardia,2019-12-24,554,14116.98,Tuesday,December,2019,Winter,No,Feriale,Pre-Covid19,Pre-Covid19,25.48
R000,Montebello,Pavia,Lombardia,2019-12-25,340,8103.73,Wednesday,December,2019,Winter,Natale,Festivo,Pre-Covid19,Pre-Covid19,23.83
R000,Montebello,Pavia,Lombardia,2019-12-26,976,26705.05,Thursday,December,2019,Winter,Santo Stefano,Festivo,Pre-Covid19,Pre-Covid19,27.36
R000,Montebello,Pavia,Lombardia,2019-12-27,1104,28569.67,Friday,December,2019,Winter,No,Feriale,Pre-Covid19,Pre-Covid19,25.88
R000,Montebello,Pavia,Lombardia,2019-12-28,1521,36933.33,Saturday,December,2019,Winter,No,Festivo,Pre-Covid19,Pre-Covid19,24.28
R000,Montebello,Pavia,Lombardia,2019-12-29,1219,31542.64,Sunday,December,2019,Winter,No,Festivo,Pre-Covid19,Pre-Covid19,25.88
R000,Montebello,Pavia,Lombardia,2019-12-30,894,23777.9,Monday,December,2019,Winter,No,Feriale,Pre-Covid19,Pre-Covid19,26.6
R000,Montebello,Pavia,Lombardia,2019-12-31,361,9585.43,Tuesday,December,2019,Winter,No,Feriale,Pre-Covid19,Pre-Covid19,26.55
R000,Montebello,Pavia,Lombardia,2020-01-01,1056,27387.83,Wednesday,January,2020,Winter,Capodanno,Festivo,Pre-Covid19,Pre-Covid19,25.94
R000,Montebello,Pavia,Lombardia,2020-01-02,969,25106.81,Thursday,January,2020,Winter,No,Feriale,Pre-Covid19,Pre-Covid19,25.91
R000,Montebello,Pavia,Lombardia,2020-01-03,945,25180.17,Friday,January,2020,Winter,No,Feriale,Pre-Covid19,Pre-Covid19,26.65
R000,Montebello,Pavia,Lombardia,2020-01-04,1485,39150.86,Saturday,January,2020,Winter,No,Festivo,Pre-Covid19,Pre-Covid19,26.36
R000,Montebello,Pavia,Lombardia,2020-01-05,1411,35033.77,Sunday,January,2020,Winter,No,Festivo,Pre-Covid19,Pre-Covid19,24.83
R000,Montebello,Pavia,Lombardia,2020-01-06,765,19972.93,Monday,January,2020,Winter,Epifania,Festivo,Pre-Covid19,Pre-Covid19,26.11
R000,Montebello,Pavia,Lombardia,2020-01-07,465,9894.83,Tuesday,January,2020,Winter,No,Feriale,Pre-Covid19,Pre-Covid19,21.28
R000,Montebello,Pavia,Lombardia,2020-01-08,448,10127.16,Wednesday,January,2020,Winter,No,Feriale,Pre-Covid19,Pre-Covid19,22.61
R000,Montebello,Pavia,Lombardia,2020-01-09,466,11195.52,Thursday,January,2020,Winter,No,Feriale,Pre-Covid19,Pre-Covid19,24.02
R000,Montebello,Pavia,Lombardia,2020-01-10,801,18636.02,Friday,January,2020,Winter,No,Feriale,Pre-Covid19,Pre-Covid19,23.27
R000,Montebello,Pavia,Lombardia,2020-01-11,1364,32670.43,Saturday,January,2020,Winter,No,Festivo,Pre-Covid19,Pre-Covid19,23.95
R000,Montebello,Pavia,Lombardia,2020-01-12,1169,31445.01,Sunday,January,2020,Winter,No,Festivo,Pre-Covid19,Pre-Covid19,26.9
R000,Montebello,Pavia,Lombardia,2020-01-13,435,9531.92,Monday,January,2020,Winter,No,Feriale,Pre-Covid19,Pre-Covid19,21.91
R000,Montebello,Pavia,Lombardia,2020-01-14,473,11193.71,Tuesday,January,2020,Winter,No,Feriale,Pre-Covid19,Pre-Covid19,23.67
R000,Montebello,Pavia,Lombardia,2020-01-15,492,11054.29,Wednesday,January,2020,Winter,No,Feriale,Pre-Covid19,Pre-Covid19,22.47
R000,Montebello,Pavia,Lombardia,2020-01-16,539,12828.24,Thursday,January,2020,Winter,No,Feriale,Pre-Covid19,Pre-Covid19,23.8
R000,Montebello,Pavia,Lombardia,2020-01-17,779,19695.29,Friday,January,2020,Winter,No,Feriale,Pre-Covid19,Pre-Covid19,25.28
R000,Montebello,Pavia,Lombardia,2020-01-18,1191,32201.98,Saturday,January,2020,Winter,No,Festivo,Pre-Covid19,Pre-Covid19,27.04
R000,Montebello,Pavia,Lombardia,2020-01-19,1237,33361.58,Sunday,January,2020,Winter,No,Festivo,Pre-Covid19,Pre-Covid19,26.97
R000,Montebello,Pavia,Lombardia,2020-01-20,458,10881.24,Monday,January,2020,Winter,No,Feriale,Pre-Covid19,Pre-Covid19,23.76
R000,Montebello,Pavia,Lombardia,2020-01-21,440,10075.97,Tuesday,January,2020,Winter,No,Feriale,Pre-Covid19,Pre-Covid19,22.9
R000,Montebello,Pavia,Lombardia,2020-01-22,519,12374.32,Wednesday,January,2020,Winter,No,Feriale,Pre-Covid19,Pre-Covid19,23.84
R000,Montebello,Pavia,Lombardia,2020-01-23,590,13187.99,Thursday,January,2020,Winter,No,Feriale,Pre-Covid19,Pre-Covid19,22.35
R000,Montebello,Pavia,Lombardia,2020-01-24,741,17495.16,Friday,January,2020,Winter,No,Feriale,Pre-Covid19,Pre-Covid19,23.61
R000,Montebello,Pavia,Lombardia,2020-01-25,1461,34205.49,Saturday,January,2020,Winter,No,Festivo,Pre-Covid19,Pre-Covid19,23.41
R000,Montebello,Pavia,Lombardia,2020-01-26,1148,30887.0,Sunday,January,2020,Winter,No,Festivo,Pre-Covid19,Pre-Covid19,26.91
R000,Montebello,Pavia,Lombardia,2020-01-27,443,8983.76,Monday,January,2020,Winter,No,Feriale,Pre-Covid19,Pre-Covid19,20.28
